Data;Linha;Veículo;Início da Viagem;Término da Viagem;Núcleo;hora_viagem;_key;Faixa_Horaria;hora_inicio;hora_fim
28/05/2025;460;A41083;2025-05-28 15:51:30;2025-05-28 16:20:05;São Cristóvão;15:51:30;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 15:51:30;2025-05-28 16:20:05;São Cristóvão;15:51:30;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 15:51:30;2025-05-28 16:20:05;São Cristóvão;15:51:30;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 15:51:30;2025-05-28 16:20:05;São Cristóvão;15:51:30;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 15:51:30;2025-05-28 16:20:05;São Cristóvão;15:51:30;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 16:21:17;2025-05-28 17:09:25;São Cristóvão;16:21:17;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 17:16:16;2025-05-28 17:52:03;São Cristóvão;17:16:16;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 17:53:16;2025-05-28 18:54:13;São Cristóvão;17:53:16;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 18:54:24;2025-05-28 19:25:02;São Cristóvão;18:54:24;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 19:26:46;2025-05-28 20:05:08;São Cristóvão;19:26:46;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 20:10:58;2025-05-28 20:33:55;São Cristóvão;20:10:58;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41083;2025-05-28 20:34:37;2025-05-28 20:58:05;São Cristóvão;20:34:37;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 04:41:51;2025-05-28 05:05:59;São Cristóvão;04:41:51;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 05:06:41;2025-05-28 05:21:52;São Cristóvão;05:06:41;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 05:42:10;2025-05-28 06:08:28;São Cristóvão;05:42:10;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 06:09:10;2025-05-28 06:28:24;São Cristóvão;06:09:10;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 06:34:14;2025-05-28 07:02:49;São Cristóvão;06:34:14;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 07:03:31;2025-05-28 07:25:23;São Cristóvão;07:03:31;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 07:31:44;2025-05-28 08:11:38;São Cristóvão;07:31:44;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 08:13:21;2025-05-28 08:38:21;São Cristóvão;08:13:21;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 08:48:18;2025-05-28 09:48:12;São Cristóvão;08:48:18;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 09:48:23;2025-05-28 10:13:22;São Cristóvão;09:48:23;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 16:25:07;2025-05-28 16:53:12;São Cristóvão;16:25:07;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 16:54:55;2025-05-28 17:39:26;São Cristóvão;16:54:55;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 17:43:44;2025-05-28 18:20:02;São Cristóvão;17:43:44;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 18:21:45;2025-05-28 19:14:00;São Cristóvão;18:21:45;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 19:18:48;2025-05-28 19:52:01;São Cristóvão;19:18:48;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;18-21;18:00:00;20:59:59
28/05/2025;460;A41086;2025-05-28 19:52:42;2025-05-28 20:30:01;São Cristóvão;19:52:42;1;21-00;21:00:00;23:59:59
28/05/2025;460;A41086;2025-05-28 20:39:27;2025-05-28 21:06:00;São Cristóvão;20:39:27;1;00-03;00:00:00;02:59:59
28/05/2025;460;A41086;2025-05-28 20:39:27;2025-05-28 21:06:00;São Cristóvão;20:39:27;1;03-06;03:00:00;05:59:59
28/05/2025;460;A41086;2025-05-28 20:39:27;2025-05-28 21:06:00;São Cristóvão;20:39:27;1;06-09;06:00:00;08:59:59
28/05/2025;460;A41086;2025-05-28 20:39:27;2025-05-28 21:06:00;São Cristóvão;20:39:27;1;09-12;09:00:00;11:59:59
28/05/2025;460;A41086;2025-05-28 20:39:27;2025-05-28 21:06:00;São Cristóvão;20:39:27;1;12-15;12:00:00;14:59:59
28/05/2025;460;A41086;2025-05-28 20:39:27;2025-05-28 21:06:00;São Cristóvão;20:39:27;1;15-18;15:00:00;17:59:59
28/05/2025;460;A41086;2025-05-28 20:39:27;2025-05-28 21:06:00;São Cristóvão;20:39:27;1;18-21;18:00:00;20:59:59
